player_id,churn_probability,risk_tier
PSN-03217,9.064609389030497e-06,Low Risk
PSN-03218,1.696266355908672e-05,Low Risk
PSN-03219,1.0203308015662836e-05,Low Risk
PSN-03220,8.916520902298469e-06,Low Risk
PSN-03221,3.3838926028161793e-06,Low Risk
PSN-03222,0.9995461323200159,Critical
PSN-03223,0.9792594612972977,Critical
PSN-03224,1.7486500468827145e-05,Low Risk
PSN-03225,0.9997994571412752,Critical
PSN-03226,1.8867889666352864e-05,Low Risk
PSN-03227,2.3697793170555267e-05,Low Risk
PSN-03228,1.9172949346318716e-05,Low Risk
PSN-03229,7.1951270626764685e-06,Low Risk
PSN-03232,2.8657857188500567e-05,Low Risk
PSN-03233,9.564720085431414e-07,Low Risk
PSN-03234,8.490551395514534e-06,Low Risk
PSN-03235,1.06974426243863e-05,Low Risk
PSN-03236,1.039837864202034e-05,Low Risk
PSN-03237,1.0321433198997824e-05,Low Risk
PSN-03238,1.0301624254965813e-05,Low Risk
PSN-03239,2.2064145593457223e-05,Low Risk
PSN-03241,1.5026165700894193e-05,Low Risk
PSN-03242,9.884939460320412e-05,Low Risk
PSN-03243,4.867767341778609e-06,Low Risk
PSN-03244,1.8142857589801869e-06,Low Risk
PSN-03246,2.7040547828510205e-05,Low Risk
PSN-03249,7.1027862474544516e-06,Low Risk
PSN-03251,1.6225179237786195e-05,Low Risk
PSN-03252,1.4155260194686442e-05,Low Risk
PSN-03254,7.509285551639573e-06,Low Risk
PSN-03255,0.00036761394226690717,Low Risk
PSN-03257,2.8971420965697177e-05,Low Risk
PSN-03258,1.6273449344107236e-05,Low Risk
PSN-03259,8.821122482801944e-06,Low Risk
PSN-03260,1.060156655930404e-05,Low Risk
PSN-03261,0.9999584236011589,Critical
PSN-03262,1.0058571142087774e-05,Low Risk
PSN-03264,1.5249727908980615e-05,Low Risk
PSN-03265,1.4706019463046593e-05,Low Risk
PSN-03266,1.9681893601111083e-05,Low Risk
PSN-03267,0.0001629751211255857,Low Risk
PSN-03268,1.1130957183140419e-05,Low Risk
PSN-03269,1.443951075368973e-05,Low Risk
PSN-03271,2.2343354084264102e-05,Low Risk
PSN-03272,9.2206274307011e-06,Low Risk
PSN-03274,0.00017096637478491636,Low Risk
PSN-03275,0.9995086810060247,Critical
PSN-03276,6.247126792870212e-06,Low Risk
PSN-03277,1.592943068772183e-06,Low Risk
PSN-03278,1.1904747924164786e-05,Low Risk
PSN-03279,1.0140546468917873e-05,Low Risk
PSN-03281,8.722810795493201e-06,Low Risk
PSN-03282,6.24274644678223e-05,Low Risk
PSN-03283,1.1988215125743343e-05,Low Risk
PSN-03284,3.880895190664169e-06,Low Risk
PSN-03287,7.383732311971336e-06,Low Risk
PSN-03288,9.793458742493336e-06,Low Risk
PSN-03289,1.0651231181391984e-05,Low Risk
PSN-03290,9.409605105452167e-06,Low Risk
PSN-03291,2.0785815323492455e-05,Low Risk
PSN-03292,3.089221035846397e-05,Low Risk
PSN-03293,5.610280644284791e-06,Low Risk
PSN-03294,1.2978639263791921e-05,Low Risk
PSN-03299,7.284015025052208e-06,Low Risk
PSN-03300,1.3735739809031297e-05,Low Risk
PSN-03301,1.439409389069797e-05,Low Risk
PSN-03302,5.093355812989213e-06,Low Risk
PSN-03304,0.9999259170736696,Critical
PSN-03305,4.691127537787708e-06,Low Risk
PSN-03306,8.60662760478469e-06,Low Risk
PSN-03309,4.905144817658054e-06,Low Risk
PSN-03310,2.0636918940903495e-05,Low Risk
PSN-03311,1.0763149472805501e-05,Low Risk
PSN-03313,1.5619211385463865e-05,Low Risk
PSN-03315,8.173088644236612e-05,Low Risk
PSN-03316,1.340303650109816e-05,Low Risk
PSN-03317,1.0242805377247565e-05,Low Risk
PSN-03318,1.604087259978961e-05,Low Risk
PSN-03319,7.91878052082038e-06,Low Risk
PSN-03320,9.313530985196068e-06,Low Risk
PSN-03322,0.9840934184462741,Critical
PSN-03323,0.9998771748760662,Critical
PSN-03324,2.1178900137656056e-05,Low Risk
PSN-03325,0.9824155708880797,Critical
PSN-03326,1.375960767114131e-05,Low Risk
PSN-03327,0.11518442173006634,Low Risk
PSN-03328,1.3130470213482815e-05,Low Risk
PSN-03330,1.708740643331944e-05,Low Risk
PSN-03331,6.66395686803301e-06,Low Risk
PSN-03332,2.050163000315027e-05,Low Risk
PSN-03333,1.5538326253502766e-05,Low Risk
PSN-03334,2.902269436840183e-05,Low Risk
PSN-03335,1.5767259039044412e-05,Low Risk
PSN-03338,1.009258695100541e-05,Low Risk
PSN-03340,6.995246508986253e-06,Low Risk
PSN-03342,3.0068015186200556e-06,Low Risk
PSN-03344,7.360491719089813e-06,Low Risk
PSN-03345,1.2449256805731896e-05,Low Risk
PSN-03347,7.247690788589133e-06,Low Risk
PSN-03348,0.9999060608018076,Critical
PSN-03349,8.529545247443142e-06,Low Risk
PSN-03350,1.1525826790930474e-06,Low Risk
PSN-03351,9.788689275796957e-06,Low Risk
PSN-03352,7.339591429288978e-06,Low Risk
PSN-03353,1.0564663634144412e-05,Low Risk
PSN-03354,1.104226986707344e-05,Low Risk
PSN-03355,1.7908944972164177e-05,Low Risk
PSN-03357,1.5617080183299328e-05,Low Risk
PSN-03358,2.994131382707374e-05,Low Risk
PSN-03360,1.0735131306323795e-05,Low Risk
PSN-03361,6.094291068552295e-06,Low Risk
PSN-03362,1.2236160270024868e-05,Low Risk
PSN-03363,6.280238836331215e-06,Low Risk
PSN-03364,8.242385053056716e-06,Low Risk
PSN-03365,1.560932283983556e-05,Low Risk
PSN-03367,1.4371045926921048e-05,Low Risk
PSN-03368,1.570136090661646e-05,Low Risk
PSN-03369,4.939895729721186e-06,Low Risk
PSN-03370,0.09211763907227431,Low Risk
PSN-03371,1.4060499209196529e-05,Low Risk
PSN-03372,0.956473448245458,Critical
PSN-03374,3.1098848784482135e-06,Low Risk
PSN-03375,1.9859843498699115e-05,Low Risk
PSN-03376,1.8851631269338482e-05,Low Risk
PSN-03377,0.9998837699892832,Critical
PSN-03380,9.737820482064904e-06,Low Risk
PSN-03383,9.361496859000175e-06,Low Risk
PSN-03384,5.186502522755999e-06,Low Risk
PSN-03385,8.839440839923275e-05,Low Risk
PSN-03386,7.255524966731141e-06,Low Risk
PSN-03388,0.935256401984672,Critical
PSN-03389,6.119325109621605e-06,Low Risk
PSN-03390,1.3999031656054638e-05,Low Risk
PSN-03393,7.450902253773112e-06,Low Risk
PSN-03396,1.8083268113705485e-05,Low Risk
PSN-03397,9.927369801807367e-06,Low Risk
PSN-03398,5.0674277694083e-05,Low Risk
PSN-03399,1.732601824144011e-05,Low Risk
PSN-03400,9.181601618546097e-06,Low Risk
PSN-03401,0.9867648781223622,Critical
PSN-03402,1.06029363165195e-05,Low Risk
PSN-03404,0.9996563774051004,Critical
PSN-03405,7.621249993776877e-06,Low Risk
PSN-03407,1.4060256077278266e-05,Low Risk
PSN-03408,1.4153085406873597e-05,Low Risk
PSN-03409,7.275380005381611e-06,Low Risk
PSN-03410,1.5219913768102284e-05,Low Risk
PSN-03412,4.432174745570655e-06,Low Risk
PSN-03413,1.538055043843113e-05,Low Risk
PSN-03414,9.239050155161936e-06,Low Risk
PSN-03415,9.210036303501856e-06,Low Risk
PSN-03416,3.3144910440390807e-06,Low Risk
PSN-03417,0.4066686796300789,High Risk
PSN-03418,1.9135530922489545e-05,Low Risk
PSN-03419,0.5064927364777124,High Risk
PSN-03420,7.893945087811375e-05,Low Risk
PSN-03421,1.3282567731172339e-05,Low Risk
PSN-03422,8.554793259219848e-06,Low Risk
PSN-03424,7.154077305822359e-06,Low Risk
PSN-03426,1.0184575190972503e-05,Low Risk
PSN-03428,0.28644623678823505,Medium Risk
PSN-03429,0.9998786088690991,Critical
PSN-03430,5.826508647059666e-06,Low Risk
PSN-03433,8.313432760034788e-06,Low Risk
PSN-03434,9.24141255446403e-06,Low Risk
PSN-03435,1.3060575776627279e-05,Low Risk
PSN-03436,5.589598175180846e-06,Low Risk
PSN-03437,9.378760491883125e-06,Low Risk
PSN-03438,9.734881774323556e-06,Low Risk
PSN-03440,1.5478866136336996e-05,Low Risk
PSN-03441,6.155269577994945e-06,Low Risk
PSN-03442,9.538557435428841e-06,Low Risk
PSN-03443,1.111353357376537e-05,Low Risk
PSN-03444,0.9711922288587062,Critical
PSN-03445,2.6496207713301778e-05,Low Risk
PSN-03446,1.1825024428823869e-05,Low Risk
PSN-03447,0.9999697239212795,Critical
PSN-03448,1.0238982252016643e-05,Low Risk
PSN-03450,0.8931205494231527,Critical
PSN-03451,4.735062212431834e-06,Low Risk
PSN-03452,6.8629453462528e-06,Low Risk
PSN-03453,3.056621795363388e-05,Low Risk
PSN-03454,1.1111947362221725e-05,Low Risk
PSN-03458,2.126809168991168e-05,Low Risk
PSN-03459,9.341473750068979e-06,Low Risk
PSN-03461,0.0003013946467992851,Low Risk
PSN-03462,2.887384250886108e-06,Low Risk
PSN-03463,1.723489625960133e-05,Low Risk
PSN-03465,7.323487036072642e-06,Low Risk
PSN-03466,3.603094062867457e-05,Low Risk
PSN-03468,1.976452052962255e-05,Low Risk
PSN-03470,1.0355926607722861e-05,Low Risk
PSN-03471,1.579971399544023e-05,Low Risk
PSN-03472,0.9999614952945629,Critical
PSN-03473,1.1994956912471098e-06,Low Risk
PSN-03474,1.6749595672887126e-05,Low Risk
PSN-03475,3.08933085083392e-06,Low Risk
PSN-03477,6.022262415315976e-05,Low Risk
PSN-03478,2.1712715620221923e-05,Low Risk
PSN-03479,0.9999458974014246,Critical
PSN-03480,0.7681009880031311,Critical
PSN-03481,0.9998564225376642,Critical
PSN-03482,0.9793877941720699,Critical
PSN-03484,0.9999062027142394,Critical
PSN-03485,3.80345010554687e-05,Low Risk
PSN-03486,8.403922123648746e-06,Low Risk
PSN-03487,0.9998227732470399,Critical
PSN-03488,7.367268977252316e-07,Low Risk
PSN-03490,5.02118931253583e-06,Low Risk
PSN-03491,2.6117459459167934e-05,Low Risk
PSN-03492,0.7474482324985632,Critical
PSN-03493,1.4489706063082956e-05,Low Risk
PSN-03494,8.011602674824126e-06,Low Risk
PSN-03495,0.9999273641144635,Critical
PSN-03498,1.858684005556339e-05,Low Risk
PSN-03502,1.0657312147599403e-05,Low Risk
PSN-03503,1.5109096128405431e-05,Low Risk
PSN-03505,1.6786061681805478e-05,Low Risk
PSN-03506,1.4379318003142513e-05,Low Risk
PSN-03509,9.896530803949453e-06,Low Risk
PSN-03510,0.9987695996828264,Critical
PSN-03511,2.0833923598820943e-05,Low Risk
PSN-03512,0.9999789206535349,Critical
PSN-03513,0.9998806032624054,Critical
PSN-03514,0.9831681166567586,Critical
PSN-03516,1.4353914181888289e-05,Low Risk
PSN-03517,1.0121947182525912e-05,Low Risk
PSN-03518,1.5657603949647007e-05,Low Risk
PSN-03520,3.954443952307011e-06,Low Risk
PSN-03521,0.2847313511490167,Medium Risk
PSN-03522,6.839772213549361e-06,Low Risk
PSN-03523,1.0681582224808685e-05,Low Risk
PSN-03525,0.9884634107101496,Critical
PSN-03528,0.9837993123508112,Critical
PSN-03530,8.49055354986705e-06,Low Risk
PSN-03531,8.736981933228684e-06,Low Risk
PSN-03532,1.569865614083002e-05,Low Risk
PSN-03533,1.063312912008353e-05,Low Risk
PSN-03534,1.550632641159833e-05,Low Risk
PSN-03536,9.654570700785847e-06,Low Risk
PSN-03538,1.0035886068467162e-05,Low Risk
PSN-03539,1.066737497168556e-05,Low Risk
PSN-03540,0.9998478571595465,Critical
PSN-03541,9.842676451419156e-06,Low Risk
PSN-03543,2.7337512603066252e-05,Low Risk
PSN-03544,1.6142759414229843e-05,Low Risk
PSN-03545,1.442660807760304e-05,Low Risk
PSN-03547,2.112735741852631e-05,Low Risk
PSN-03548,2.1339324460086937e-06,Low Risk
PSN-03549,0.34301274562188466,Medium Risk
PSN-03553,7.1147822303349585e-06,Low Risk
PSN-03554,1.9583074251787812e-05,Low Risk
PSN-03555,0.9998566282923941,Critical
PSN-03556,1.1501637600622528e-05,Low Risk
PSN-03557,0.7421790192599035,Critical
PSN-03558,2.162493651011926e-05,Low Risk
PSN-03560,0.35950446505042466,High Risk
PSN-03561,0.967900435400248,Critical
PSN-03562,0.5280944781944084,High Risk
PSN-03563,1.0460074185576891e-05,Low Risk
PSN-03565,0.9999261733196638,Critical
PSN-03566,0.08224450475603859,Low Risk
PSN-03569,9.991431510399617e-06,Low Risk
PSN-03570,9.722399431647442e-06,Low Risk
PSN-03571,2.437160334432358e-05,Low Risk
PSN-03573,1.3252274626850323e-05,Low Risk
PSN-03575,0.9999592860360121,Critical
PSN-03577,2.1156346116816233e-05,Low Risk
PSN-03578,1.565457938067671e-05,Low Risk
PSN-03579,8.157560863644416e-06,Low Risk
PSN-03581,0.9907392212386511,Critical
PSN-03582,1.932509716406911e-05,Low Risk
PSN-03583,2.7374966466250978e-05,Low Risk
PSN-03584,0.999782717183599,Critical
PSN-03585,1.8720500231600324e-05,Low Risk
PSN-03587,2.0130704419282086e-05,Low Risk
PSN-03588,0.9766073140730562,Critical
PSN-03591,0.943270804504424,Critical
PSN-03593,1.3783838496878736e-05,Low Risk
PSN-03594,1.6182394382222865e-05,Low Risk
PSN-03595,1.0311182213263685e-05,Low Risk
PSN-03598,1.4977461336564944e-05,Low Risk
PSN-03599,1.4495597295650268e-05,Low Risk
PSN-03601,1.2565613509066452e-05,Low Risk
PSN-03602,0.9999106653031529,Critical
PSN-03603,1.9629668120554508e-05,Low Risk
PSN-03604,1.0409812003064925e-05,Low Risk
PSN-03605,9.548143823123994e-06,Low Risk
PSN-03607,5.519327783874504e-06,Low Risk
PSN-03608,7.730594392442452e-06,Low Risk
PSN-03609,8.818295720774782e-06,Low Risk
PSN-03611,1.051530930352911e-05,Low Risk
PSN-03612,1.4393458089600398e-05,Low Risk
PSN-03616,1.0409812003064925e-05,Low Risk
PSN-03617,1.266372233289965e-05,Low Risk
PSN-03618,1.3883793932480494e-05,Low Risk
PSN-03619,1.2341171425607786e-05,Low Risk
PSN-03620,3.306820721618131e-05,Low Risk
PSN-03624,9.361496859000175e-06,Low Risk
PSN-03628,0.8245264300232868,Critical
PSN-03629,9.646222901001378e-06,Low Risk
PSN-03630,1.9575396641773674e-05,Low Risk
PSN-03631,3.1542828827376046e-05,Low Risk
PSN-03632,5.8034696906938805e-06,Low Risk
PSN-03633,7.112523573142158e-06,Low Risk
PSN-03634,1.3880113956760064e-05,Low Risk
PSN-03635,1.4932617059601199e-05,Low Risk
PSN-03636,1.3801750908982435e-05,Low Risk
PSN-03637,1.4262243028429504e-05,Low Risk
PSN-03639,7.727149548483972e-06,Low Risk
PSN-03640,5.2254203831612496e-06,Low Risk
PSN-03641,9.862861527028825e-07,Low Risk
PSN-03644,1.0465258550171851e-05,Low Risk
PSN-03645,4.034109000931686e-05,Low Risk
PSN-03646,7.329939780436128e-07,Low Risk
PSN-03648,7.084699108058579e-06,Low Risk
PSN-03650,1.0877803125618899e-05,Low Risk
PSN-03652,1.63374582947866e-05,Low Risk
PSN-03653,1.0261029713148033e-05,Low Risk
PSN-03654,1.5588844066372254e-05,Low Risk
PSN-03655,3.1455299967545964e-06,Low Risk
PSN-03656,7.086257062899791e-06,Low Risk
PSN-03657,1.545572630519861e-05,Low Risk
PSN-03658,0.5504435441254202,High Risk
PSN-03659,8.995551395208978e-06,Low Risk
PSN-03660,6.493047471526241e-06,Low Risk
PSN-03663,0.999478232791903,Critical
PSN-03664,1.6182394382222865e-05,Low Risk
PSN-03665,1.5538326253502766e-05,Low Risk
PSN-03666,0.985540682898386,Critical
PSN-03668,1.4393458089600398e-05,Low Risk
PSN-03669,1.3455443820405356e-05,Low Risk
PSN-03670,7.412994261290642e-06,Low Risk
PSN-03671,6.477390246614277e-06,Low Risk
PSN-03672,1.564141885088208e-05,Low Risk
PSN-03673,1.0735131306323795e-05,Low Risk
PSN-03674,6.971588127269559e-05,Low Risk
PSN-03676,2.6609457161559286e-05,Low Risk
PSN-03677,1.5077797436019368e-05,Low Risk
PSN-03678,0.9998739921123599,Critical
PSN-03679,6.432441407614512e-06,Low Risk
PSN-03680,0.9998929339049136,Critical
PSN-03681,2.04851627888285e-05,Low Risk
PSN-03682,5.121178709187996e-06,Low Risk
PSN-03684,1.4290983552581003e-06,Low Risk
PSN-03685,1.0635655184777894e-05,Low Risk
PSN-03686,1.3911878860107712e-05,Low Risk
PSN-03687,2.244529193514412e-05,Low Risk
PSN-03689,3.025350368489866e-05,Low Risk
PSN-03690,1.3709312489137928e-05,Low Risk
PSN-03691,1.1807167670756691e-05,Low Risk
PSN-03692,1.0810310472331992e-05,Low Risk
PSN-03694,0.9672053373833365,Critical
PSN-03695,0.9897383855814342,Critical
PSN-03696,1.6157894942923467e-05,Low Risk
PSN-03697,3.677583247500801e-06,Low Risk
PSN-03698,8.394862973994856e-06,Low Risk
PSN-03699,1.319630003968702e-05,Low Risk
PSN-03701,1.2959837031182605e-05,Low Risk
PSN-03702,1.840614495397786e-05,Low Risk
PSN-03704,7.847554688997689e-06,Low Risk
PSN-03706,1.3883793932480494e-05,Low Risk
PSN-03707,0.9999560875889657,Critical
PSN-03710,0.9997722632779892,Critical
PSN-03711,0.00017801614694077685,Low Risk
PSN-03712,7.151668732366373e-06,Low Risk
PSN-03713,1.2710566103795787e-05,Low Risk
PSN-03714,0.9997936765076421,Critical
PSN-03715,5.9798378582452326e-05,Low Risk
PSN-03716,0.9946778976166655,Critical
PSN-03718,0.9999699684742522,Critical
PSN-03719,1.0794893097768705e-05,Low Risk
PSN-03720,1.0925010345807184e-05,Low Risk
PSN-03721,0.9999373188715799,Critical
PSN-03722,0.9823049314487782,Critical
PSN-03724,0.9992909258495019,Critical
PSN-03728,0.9997494183585148,Critical
PSN-03729,3.163206827869722e-05,Low Risk
PSN-03730,1.2223869254858685e-05,Low Risk
PSN-03731,0.9808914719725722,Critical
PSN-03733,0.999956383084854,Critical
PSN-03734,9.604218900049605e-06,Low Risk
PSN-03735,4.605488288346468e-05,Low Risk
PSN-03736,2.5970651317581713e-05,Low Risk
PSN-03737,1.3526363210555206e-05,Low Risk
PSN-03738,0.9997339996748905,Critical
PSN-03739,1.3775349218063275e-05,Low Risk
PSN-03740,2.289097493913696e-06,Low Risk
PSN-03741,2.1842954325318983e-05,Low Risk
PSN-03743,1.0877437988689314e-05,Low Risk
PSN-03744,1.5016444201850162e-05,Low Risk
PSN-03746,4.400439167704164e-06,Low Risk
PSN-03748,9.100788770570124e-06,Low Risk
PSN-03750,9.170652378134558e-06,Low Risk
PSN-03752,1.0312135474561352e-05,Low Risk
PSN-03753,1.4846860890468765e-05,Low Risk
PSN-03754,1.489989044622858e-05,Low Risk
PSN-03755,4.1436453544576955e-06,Low Risk
PSN-03756,6.973648765760785e-06,Low Risk
PSN-03757,9.84900516899071e-06,Low Risk
PSN-03759,9.84900516899071e-06,Low Risk
PSN-03761,1.4940934744885435e-05,Low Risk
PSN-03762,1.1112392776915896e-05,Low Risk
PSN-03763,8.518861452020412e-06,Low Risk
PSN-03764,4.548237764182583e-06,Low Risk
PSN-03765,8.26078731194235e-05,Low Risk
PSN-03767,1.5207137252512368e-05,Low Risk
PSN-03768,1.1795393669551725e-05,Low Risk
PSN-03769,1.7426403051022725e-05,Low Risk
PSN-03770,2.7690164990057333e-05,Low Risk
PSN-03771,1.5806271155856663e-05,Low Risk
PSN-03772,1.5220433565140495e-05,Low Risk
PSN-03774,0.9996351485506598,Critical
PSN-03775,1.6749595672887126e-05,Low Risk
PSN-03776,1.5331328769967162e-05,Low Risk
PSN-03777,9.319565008125227e-06,Low Risk
PSN-03778,1.346371362021518e-05,Low Risk
PSN-03780,1.5459449972782802e-05,Low Risk
PSN-03782,6.2032276772456375e-06,Low Risk
PSN-03783,1.013271776060404e-05,Low Risk
PSN-03785,0.9814224967776379,Critical
PSN-03787,1.1641687997588719e-06,Low Risk
PSN-03789,1.093553031517078e-05,Low Risk
PSN-03790,6.6001895845009576e-06,Low Risk
PSN-03791,1.0469520948404836e-05,Low Risk
PSN-03792,5.17499823426617e-06,Low Risk
PSN-03793,1.2772197710720175e-05,Low Risk
PSN-03794,4.070452507338712e-05,Low Risk
PSN-03795,1.0798681411254198e-05,Low Risk
PSN-03797,0.9999307245662181,Critical
PSN-03799,1.5348693778350727e-05,Low Risk
PSN-03800,1.6581799144611748e-05,Low Risk
PSN-03801,1.227282373352377e-05,Low Risk
PSN-03803,1.0621877100362243e-05,Low Risk
PSN-03804,2.9556174433235484e-05,Low Risk
PSN-03805,8.722808630463356e-06,Low Risk
PSN-03806,4.102134608318791e-06,Low Risk
PSN-03807,1.0532013928377308e-05,Low Risk
PSN-03810,7.694626520747462e-06,Low Risk
PSN-03811,7.662066118839044e-06,Low Risk
PSN-03812,2.0838988577866607e-05,Low Risk
PSN-03813,1.1243837703726706e-05,Low Risk
PSN-03815,1.9386982001971313e-05,Low Risk
PSN-03817,1.0088569850428032e-05,Low Risk
PSN-03820,3.5461926519789432e-06,Low Risk
PSN-03823,9.884141572669663e-06,Low Risk
PSN-03824,1.3670406717319465e-05,Low Risk
PSN-03826,1.0055499617997967e-05,Low Risk
PSN-03827,2.1673093569889135e-05,Low Risk
PSN-03828,7.555689245643571e-06,Low Risk
PSN-03830,1.617814785396077e-05,Low Risk
PSN-03831,8.529551241275517e-06,Low Risk
PSN-03832,1.5500243733761087e-05,Low Risk
PSN-03833,1.440112071057165e-05,Low Risk
PSN-03834,1.3634663507143012e-05,Low Risk
PSN-03836,1.1077832716569775e-05,Low Risk
PSN-03837,1.2393651089886456e-05,Low Risk
PSN-03838,1.7697130280924024e-06,Low Risk
PSN-03839,8.011602674824126e-06,Low Risk
PSN-03841,0.9653539370118767,Critical
PSN-03842,9.960320758183538e-06,Low Risk
PSN-03843,1.2525835843616074e-05,Low Risk
PSN-03844,4.072338342476622e-05,Low Risk
PSN-03845,6.891666754125398e-05,Low Risk
PSN-03846,1.0396711742620192e-05,Low Risk
PSN-03847,0.9999544158444613,Critical
PSN-03849,1.5099920381893163e-05,Low Risk
PSN-03850,8.917151306056154e-06,Low Risk
PSN-03851,9.257549341570158e-07,Low Risk
PSN-03852,2.1381691834158996e-05,Low Risk
PSN-03853,9.86855521783521e-06,Low Risk
PSN-03855,7.999916411283463e-06,Low Risk
PSN-03856,0.9998869314985229,Critical
PSN-03859,2.060956749033328e-05,Low Risk
PSN-03861,1.9204326976194775e-05,Low Risk
PSN-03862,1.8998336420414648e-05,Low Risk
PSN-03863,1.058958548469326e-05,Low Risk
PSN-03864,2.6040777872164862e-05,Low Risk
PSN-03865,1.0008827906344271e-05,Low Risk
PSN-03866,0.9028357949866002,Critical
PSN-03867,0.9999426550863094,Critical
PSN-03869,5.204202785342665e-06,Low Risk
PSN-03870,3.352062995298344e-06,Low Risk
PSN-03871,1.51129485384469e-05,Low Risk
PSN-03872,2.1651184699336883e-05,Low Risk
PSN-03873,2.1191183688579706e-06,Low Risk
PSN-03874,2.8319841780200762e-05,Low Risk
PSN-03876,1.4798416387237262e-05,Low Risk
PSN-03877,7.230940418235322e-06,Low Risk
PSN-03878,1.066737497168556e-05,Low Risk
PSN-03881,5.239069727903844e-05,Low Risk
PSN-03882,1.5313531869517264e-05,Low Risk
PSN-03883,1.2570436727206789e-05,Low Risk
PSN-03885,2.8971420965697177e-05,Low Risk
PSN-03886,2.901317875435909e-05,Low Risk
PSN-03889,4.596069049932656e-06,Low Risk
PSN-03890,1.1535299202629106e-05,Low Risk
PSN-03891,2.7552049540795606e-05,Low Risk
PSN-03893,1.1674448621717066e-05,Low Risk
PSN-03894,0.9953288094746003,Critical
PSN-03895,3.291281148901783e-05,Low Risk
PSN-03896,0.913031547409577,Critical
PSN-03897,1.8132803005310163e-05,Low Risk
PSN-03898,6.9953302076384474e-06,Low Risk
PSN-03899,1.0789060013834444e-05,Low Risk
PSN-03900,1.676802394443215e-05,Low Risk
PSN-03901,0.9813489298164926,Critical
PSN-03902,0.999929842599954,Critical
PSN-03904,1.2911344930352734e-05,Low Risk
PSN-03905,6.81494109116196e-06,Low Risk
PSN-03907,2.500177227628899e-05,Low Risk
PSN-03908,2.691196463526856e-06,Low Risk
PSN-03909,9.56891712197915e-06,Low Risk
PSN-03912,0.9589798232418221,Critical
PSN-03913,1.1818579951691449e-05,Low Risk
PSN-03914,9.299224526987026e-06,Low Risk
PSN-03915,1.0714028630319098e-05,Low Risk
PSN-03917,5.203254423415945e-06,Low Risk
PSN-03918,9.589166462656614e-06,Low Risk
PSN-03920,8.176722666270839e-06,Low Risk
PSN-03921,0.9997835813478023,Critical
PSN-03922,1.677923934415146e-05,Low Risk
PSN-03923,0.9995813826034045,Critical
PSN-03924,7.437218573067951e-06,Low Risk
PSN-03925,2.074869427058122e-05,Low Risk
PSN-03926,1.1597489906491933e-05,Low Risk
PSN-03927,1.9267036651445923e-05,Low Risk
PSN-03928,1.0450275900913349e-05,Low Risk
PSN-03929,0.0009034331782430206,Low Risk
PSN-03932,1.1193502214339532e-05,Low Risk
PSN-03933,1.6109091662756278e-05,Low Risk
PSN-03935,3.927494087586243e-06,Low Risk
PSN-03936,1.5385277584353516e-05,Low Risk
PSN-03938,0.8323629206981109,Critical
PSN-03939,1.2702305074570965e-05,Low Risk
PSN-03940,1.1573024912983644e-05,Low Risk
PSN-03943,1.3815983243679976e-05,Low Risk
PSN-03944,0.9999662388104986,Critical
PSN-03945,0.9541286875051063,Critical
PSN-03947,9.24918438316282e-06,Low Risk
PSN-03949,1.531219331128257e-05,Low Risk
PSN-03951,1.4229903627781876e-05,Low Risk
PSN-03952,8.414602892629567e-06,Low Risk
PSN-03954,5.897741132715374e-06,Low Risk
PSN-03955,8.393322059892248e-06,Low Risk
PSN-03956,1.428043022155794e-05,Low Risk
PSN-03957,1.435077186326083e-05,Low Risk
PSN-03958,9.193596313997824e-06,Low Risk
PSN-03959,2.7838581396931614e-06,Low Risk
PSN-03960,8.48259023530946e-06,Low Risk
PSN-03961,1.9141375953823942e-05,Low Risk
PSN-03962,1.5726385343667828e-05,Low Risk
PSN-03963,1.278124105347276e-05,Low Risk
PSN-03964,1.527075671838065e-05,Low Risk
PSN-03965,7.1866302171573725e-06,Low Risk
PSN-03966,1.3324199851701497e-05,Low Risk
PSN-03967,1.1251784381775202e-05,Low Risk
PSN-03969,4.257449486149688e-06,Low Risk
PSN-03970,0.9999795873549983,Critical
PSN-03971,3.4078213758139037e-06,Low Risk
PSN-03972,0.9999173900443372,Critical
PSN-03973,4.705963366156943e-06,Low Risk
PSN-03974,9.541104860745315e-06,Low Risk
PSN-03975,6.972855380476259e-06,Low Risk
PSN-03976,8.653245809190509e-06,Low Risk
PSN-03977,6.492015754928277e-06,Low Risk
PSN-03978,8.054855035064085e-07,Low Risk
PSN-03979,9.327201893922222e-06,Low Risk
PSN-03980,2.9574889193563986e-05,Low Risk
PSN-03981,6.211804158717623e-06,Low Risk
PSN-03982,1.5127384604452018e-05,Low Risk
PSN-03983,7.407084046980305e-06,Low Risk
PSN-03984,3.1986297400299207e-06,Low Risk
PSN-03985,9.645212934832535e-06,Low Risk
PSN-03986,8.559941127539102e-06,Low Risk
PSN-03987,2.6951795867821836e-06,Low Risk
PSN-03989,4.8428131649774494e-05,Low Risk
PSN-03992,9.507750404643333e-06,Low Risk
PSN-03993,7.248788959493311e-06,Low Risk
PSN-03994,1.5193540003549704e-05,Low Risk
PSN-03995,2.0167207250485408e-05,Low Risk
PSN-03996,1.581037281857128e-05,Low Risk
PSN-03997,9.534678433972689e-06,Low Risk
PSN-03998,1.6445866227140513e-05,Low Risk
PSN-03999,3.622590312667787e-05,Low Risk
PSN-04000,0.9425774056315072,Critical
PSN-04001,0.999928613209389,Critical
PSN-04003,1.2048256973534007e-05,Low Risk
