player_id,country,age_group,is_ps5,account_age_months,tier,tenure_months,tier_ordinal,is_paid_subscriber,is_auto_renew,billing_cycle_ordinal,total_sessions,total_play_minutes,avg_session_duration,unique_games_played,days_since_last_session,sessions_30d,play_minutes_30d,sessions_90d,play_minutes_90d,sessions_180d,play_minutes_180d,session_trend_slope,total_spend,spend_dlc_free,spend_dlc_paid,spend_full_game,spend_mtx,n_transactions,avg_transaction_value,days_since_last_purchase,spend_last_90d,total_trophies,n_platinum,n_gold,unique_games_trophied,days_since_last_trophy,trophies_last_90d,n_dlc_free,n_dlc_paid,claimed_valhalla,engagement_recency_ratio,spend_per_session,trophy_per_session,first_party_ratio,target_churn,target_bought_paid_dlc
PSN-00071,UK,35-44,0,50.8,Free,50.8,0,False,0,0,136.0,4245.0,31.21323529411765,3.0,2.0,7.0,303.0,19.0,697.0,32.0,1063.0,0.543,12.5,0.0,0.0,12.5,0.0,1.0,12.5,72.0,12.5,6.0,0.0,2.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0515,0.09,0.0441,0.3897,,0
PSN-00072,JP,18-24,1,60.3,Essential,54.2,1,True,0,1,6.0,83.0,13.833333333333334,1.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00073,JP,35-44,0,54.9,Essential,49.9,1,True,1,3,85.0,4402.0,51.78823529411765,11.0,1.0,4.0,296.0,11.0,671.0,23.0,1268.0,0.086,213.95,0.0,19.99,163.98000000000002,29.979999999999997,8.0,26.74375,209.0,0.0,13.0,0.0,0.0,8.0,91.0,0.0,0.0,1.0,0.0,0.0471,2.52,0.1529,0.5294,0.0,1
PSN-00074,SE,18-24,1,21.1,Essential,19.7,1,True,1,3,747.0,100631.0,134.71352074966532,8.0,0.0,45.0,7848.0,120.0,19567.0,210.0,29825.0,3.171,49.97,0.0,39.99,0.0,9.98,4.0,12.4925,143.0,0.0,218.0,14.0,15.0,8.0,3.0,35.0,1.0,1.0,0.0,0.0602,0.07,0.2918,0.4873,0.0,1
PSN-00075,US,35-44,0,58.1,Extra,53.3,2,True,1,3,456.0,24829.0,54.449561403508774,5.0,6.0,26.0,1995.0,71.0,4857.0,122.0,7266.0,2.314,29.99,0.0,29.99,0.0,0.0,2.0,14.995,521.0,0.0,102.0,5.0,12.0,5.0,6.0,17.0,1.0,1.0,1.0,0.057,0.07,0.2237,0.2149,0.0,1
PSN-00076,JP,25-34,1,14.4,Essential,7.9,1,True,1,1,86.0,7835.0,91.1046511627907,5.0,8.0,7.0,762.0,19.0,1858.0,33.0,3004.0,0.514,74.98,0.0,39.99,34.99,0.0,4.0,18.745,92.0,0.0,18.0,0.0,2.0,5.0,8.0,3.0,2.0,1.0,1.0,0.0814,0.87,0.2093,0.6279,0.0,1
PSN-00077,US,18-24,0,73.5,Essential,68.5,1,True,1,2,60.0,1707.0,28.45,3.0,2.0,3.0,98.0,8.0,272.0,14.0,431.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.05,0.0,0.1333,0.3833,0.0,0
PSN-00078,UK,35-44,0,72.3,Essential,64.6,1,True,0,1,182.0,4603.0,25.291208791208792,4.0,0.0,11.0,361.0,28.0,832.0,47.0,1313.0,0.886,54.980000000000004,0.0,0.0,34.99,19.99,2.0,27.490000000000002,38.0,34.99,12.0,2.0,1.0,4.0,49.0,2.0,0.0,0.0,0.0,0.0604,0.3,0.0659,0.0,0.0,0
PSN-00079,FR,35-44,1,60.1,Free,60.1,0,False,0,0,34.0,776.0,22.823529411764707,1.0,7.0,2.0,37.0,6.0,135.0,9.0,202.0,0.257,64.98,0.0,29.99,34.99,0.0,2.0,32.49,408.0,0.0,1.0,0.0,0.0,1.0,60.0,1.0,0.0,1.0,0.0,0.0588,1.91,0.0294,1.0,,1
PSN-00080,US,25-34,1,83.8,Free,83.8,0,False,0,0,114.0,3585.0,31.44736842105263,4.0,5.0,7.0,310.0,18.0,667.0,31.0,1055.0,0.429,24.979999999999997,0.0,19.99,0.0,4.99,2.0,12.489999999999998,633.0,0.0,13.0,0.0,0.0,4.0,15.0,2.0,0.0,1.0,0.0,0.0614,0.22,0.114,0.5263,,1
PSN-00081,DE,18-24,0,20.7,Free,20.7,0,False,0,0,95.0,3479.0,36.62105263157895,5.0,3.0,6.0,278.0,17.0,771.0,28.0,1145.0,0.6,9.99,0.0,9.99,0.0,0.0,1.0,9.99,601.0,0.0,4.0,0.0,1.0,2.0,85.0,1.0,0.0,1.0,0.0,0.0632,0.11,0.0421,0.5368,,1
PSN-00082,UK,18-24,1,59.5,Free,59.5,0,False,0,0,36.0,1136.0,31.555555555555557,1.0,28.0,2.0,61.0,5.0,141.0,7.0,214.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,,0
PSN-00083,US,45+,0,76.6,Essential,72.8,1,True,1,3,363.0,29812.0,82.1267217630854,6.0,7.0,18.0,1807.0,52.0,4936.0,94.0,8455.0,0.914,30.0,0.0,0.0,30.0,0.0,1.0,30.0,638.0,0.0,82.0,5.0,6.0,6.0,36.0,6.0,0.0,0.0,0.0,0.0496,0.08,0.2259,0.5399,0.0,0
PSN-00084,MX,25-34,1,39.5,Premium,31.4,3,True,0,1,537.0,51523.0,95.94599627560521,14.0,0.0,31.0,4005.0,78.0,8431.0,136.0,13397.0,2.2,248.91,0.0,129.94,118.97,0.0,11.0,22.62818181818182,136.0,0.0,280.0,18.0,27.0,14.0,0.0,47.0,2.0,6.0,1.0,0.0577,0.46,0.5214,0.635,0.0,1
PSN-00085,UK,35-44,0,15.0,Extra,8.1,2,True,1,3,261.0,19420.0,74.40613026819923,7.0,2.0,19.0,1660.0,50.0,3762.0,94.0,6591.0,0.971,12.5,0.0,0.0,12.5,0.0,2.0,6.25,166.0,0.0,55.0,1.0,9.0,7.0,3.0,8.0,1.0,0.0,0.0,0.0728,0.05,0.2107,0.4061,0.0,0
PSN-00086,CA,25-34,1,12.5,Essential,11.8,1,True,1,3,19.0,329.0,17.31578947368421,2.0,24.0,2.0,28.0,6.0,114.0,9.0,141.0,0.257,9.99,0.0,9.99,0.0,0.0,1.0,9.99,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1053,0.53,0.0,1.0,0.0,1
PSN-00087,UK,35-44,0,76.2,Premium,67.8,3,True,0,2,26.0,595.0,22.884615384615383,4.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450.0,0.0,4.0,0.0,2.0,3.0,559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1538,0.3462,1.0,0
PSN-00088,MX,18-24,1,26.9,Essential,20.3,1,True,0,3,295.0,17104.0,57.97966101694915,6.0,0.0,13.0,724.0,40.0,2370.0,70.0,3796.0,0.914,74.98,0.0,9.99,64.99000000000001,0.0,4.0,18.745,368.0,0.0,85.0,7.0,10.0,6.0,0.0,17.0,1.0,1.0,0.0,0.0441,0.25,0.2881,0.5186,0.0,1
PSN-00089,US,25-34,0,58.0,Essential,56.4,1,True,1,2,227.0,8068.0,35.541850220264315,4.0,3.0,13.0,606.0,33.0,1237.0,58.0,2066.0,1.086,64.97,0.0,0.0,0.0,64.97,4.0,16.2425,25.0,24.99,20.0,1.0,3.0,4.0,10.0,3.0,1.0,0.0,0.0,0.0573,0.29,0.0881,0.7181,0.0,0
PSN-00090,UK,25-34,1,23.8,Essential,21.0,1,True,1,3,229.0,19410.0,84.75982532751091,5.0,0.0,14.0,1730.0,35.0,3725.0,60.0,5616.0,1.086,134.97,0.0,0.0,134.97,0.0,5.0,26.994,53.0,34.99,32.0,2.0,5.0,5.0,4.0,9.0,1.0,0.0,0.0,0.0611,0.59,0.1397,0.5852,0.0,0
PSN-00091,BR,18-24,0,40.4,Essential,34.2,1,True,0,1,2.0,62.0,31.0,1.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00092,UK,18-24,1,31.3,Essential,28.4,1,True,1,1,60.0,2524.0,42.06666666666667,4.0,4.0,4.0,239.0,9.0,472.0,17.0,739.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.5167,0.0,0
PSN-00093,UK,25-34,0,23.7,Extra,21.2,2,True,1,2,182.0,4344.0,23.86813186813187,2.0,0.0,9.0,227.0,25.0,627.0,44.0,1051.0,0.543,19.98,0.0,19.98,0.0,0.0,2.0,9.99,678.0,0.0,12.0,2.0,1.0,2.0,83.0,2.0,0.0,2.0,0.0,0.0495,0.11,0.0659,0.4725,0.0,1
PSN-00094,PL,35-44,1,19.6,Free,19.6,0,False,0,0,233.0,10721.0,46.012875536480685,11.0,2.0,17.0,1042.0,39.0,2066.0,71.0,3390.0,1.4,44.980000000000004,0.0,9.99,34.99,0.0,5.0,8.996,50.0,0.0,20.0,0.0,3.0,10.0,22.0,2.0,3.0,1.0,1.0,0.073,0.19,0.0858,0.4464,,1
PSN-00095,JP,25-34,0,73.7,Free,73.7,0,False,0,0,83.0,2469.0,29.746987951807228,4.0,2.0,5.0,194.0,13.0,489.0,20.0,642.0,0.4,54.96,0.0,9.99,34.99,9.98,5.0,10.992,157.0,0.0,11.0,0.0,2.0,4.0,58.0,1.0,1.0,1.0,0.0,0.0602,0.66,0.1325,0.494,,1
PSN-00096,FR,13-17,0,31.9,Essential,24.5,1,True,0,3,12.0,196.0,16.333333333333332,4.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,705.0,0.0,1.0,0.0,0.0,1.0,725.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0833,0.1667,1.0,0
PSN-00097,DE,45+,0,73.8,Essential,68.5,1,True,1,3,374.0,24483.0,65.46256684491979,8.0,0.0,16.0,1036.0,52.0,3883.0,94.0,6564.0,0.886,84.96000000000001,0.0,9.99,69.98,4.99,5.0,16.992,231.0,0.0,50.0,4.0,5.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0428,0.23,0.1337,0.6337,0.0,1
PSN-00098,CA,18-24,0,16.1,Essential,13.6,1,True,1,3,165.0,10646.0,64.52121212121212,13.0,9.0,12.0,1013.0,33.0,2416.0,59.0,3923.0,0.943,74.96000000000001,0.0,29.99,34.99,9.98,4.0,18.740000000000002,15.0,39.980000000000004,28.0,1.0,0.0,12.0,12.0,6.0,0.0,1.0,0.0,0.0727,0.45,0.1697,0.5152,0.0,1
PSN-00099,AU,18-24,1,5.8,Essential,3.8,1,True,0,1,19.0,459.0,24.157894736842106,2.0,27.0,1.0,5.0,7.0,98.0,19.0,459.0,-0.429,34.99,0.0,0.0,34.99,0.0,2.0,17.495,20.0,34.99,1.0,1.0,0.0,1.0,103.0,0.0,1.0,0.0,0.0,0.0526,1.84,0.0526,0.0,1.0,0
PSN-00100,JP,45+,0,70.1,Essential,64.7,1,True,1,3,10.0,224.0,22.4,1.0,7.0,1.0,21.0,3.0,67.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0
PSN-00101,US,35-44,0,62.9,Essential,58.5,1,True,1,1,61.0,1540.0,25.24590163934426,1.0,1.0,4.0,135.0,10.0,287.0,17.0,443.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,324.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0328,0.0,0.0,0
PSN-00102,US,45+,0,19.5,Essential,16.8,1,True,1,3,270.0,13889.0,51.44074074074074,11.0,2.0,16.0,875.0,46.0,2462.0,82.0,4146.0,1.086,124.94,0.0,119.95,0.0,4.99,7.0,17.84857142857143,437.0,0.0,35.0,0.0,2.0,10.0,14.0,6.0,1.0,5.0,1.0,0.0593,0.46,0.1296,0.3481,0.0,1
PSN-00103,DE,35-44,1,5.6,Essential,5.6,1,True,0,1,23.0,754.0,32.78260869565217,3.0,54.0,0.0,0.0,4.0,67.0,23.0,754.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.7826,1.0,0
PSN-00104,CA,25-34,0,67.5,Essential,62.4,1,True,1,2,62.0,1341.0,21.629032258064516,2.0,9.0,4.0,129.0,9.0,246.0,16.0,386.0,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,62.0,2.0,0.0,0.0,0.0,0.0645,0.0,0.0968,1.0,0.0,0
PSN-00105,JP,18-24,0,24.9,Essential,23.2,1,True,0,2,4.0,48.0,12.0,1.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
PSN-00106,US,18-24,0,32.3,Free,32.3,0,False,0,0,191.0,9003.0,47.13612565445026,4.0,1.0,10.0,566.0,27.0,1465.0,48.0,2321.0,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,4.0,40.0,1.0,0.0,0.0,0.0,0.0524,0.0,0.0942,0.801,,0
PSN-00107,US,45+,1,78.4,Essential,66.9,1,True,1,2,347.0,19253.0,55.48414985590778,10.0,1.0,17.0,1146.0,45.0,2779.0,84.0,4653.0,0.829,172.44,0.0,9.99,142.47,19.98,9.0,19.16,8.0,34.99,34.0,0.0,7.0,10.0,14.0,3.0,1.0,1.0,0.0,0.049,0.5,0.098,0.5014,0.0,1
PSN-00108,JP,35-44,1,63.6,Premium,53.1,3,True,0,3,396.0,22018.0,55.601010101010104,11.0,0.0,23.0,1631.0,58.0,3615.0,101.0,5807.0,2.0,124.96000000000001,0.0,19.99,104.97,0.0,5.0,24.992,2.0,69.98,68.0,5.0,7.0,11.0,12.0,14.0,1.0,1.0,0.0,0.0581,0.32,0.1717,0.6288,0.0,1
PSN-00109,AU,18-24,0,23.2,Essential,15.7,1,True,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00110,US,25-34,1,58.7,Premium,47.6,3,True,1,2,108.0,4336.0,40.148148148148145,4.0,3.0,6.0,318.0,14.0,641.0,26.0,1133.0,0.457,30.0,0.0,0.0,30.0,0.0,1.0,30.0,412.0,0.0,10.0,0.0,1.0,4.0,28.0,1.0,0.0,0.0,0.0,0.0556,0.28,0.0926,0.8333,0.0,0
PSN-00111,DE,18-24,1,81.3,Extra,75.6,2,True,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00112,BR,18-24,0,40.5,Essential,40.0,1,True,1,1,302.0,12328.0,40.82119205298013,10.0,1.0,17.0,889.0,44.0,2056.0,74.0,3132.0,1.4,117.4,0.0,9.99,7.5,99.91,11.0,10.672727272727274,302.0,0.0,62.0,3.0,6.0,10.0,1.0,7.0,0.0,1.0,0.0,0.0563,0.39,0.2053,0.6556,0.0,1
PSN-00113,MX,35-44,0,19.3,Essential,10.3,1,True,1,2,129.0,3913.0,30.333333333333332,4.0,11.0,7.0,269.0,23.0,800.0,43.0,1338.0,0.371,14.98,0.0,0.0,0.0,14.98,2.0,7.49,71.0,9.99,11.0,0.0,3.0,4.0,116.0,0.0,0.0,0.0,0.0,0.0543,0.12,0.0853,0.7907,0.0,0
PSN-00114,US,13-17,1,44.0,Free,44.0,0,False,0,0,377.0,20735.0,55.0,9.0,0.0,20.0,1326.0,50.0,3121.0,91.0,5049.0,1.257,29.979999999999997,0.0,0.0,0.0,29.979999999999997,3.0,9.993333333333332,333.0,0.0,47.0,3.0,5.0,9.0,0.0,7.0,1.0,0.0,1.0,0.0531,0.08,0.1247,0.4377,,0
PSN-00115,IT,25-34,0,13.8,Free,13.8,0,False,0,0,7.0,169.0,24.142857142857142,1.0,6.0,1.0,19.0,3.0,64.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,,0
PSN-00116,DE,45+,1,75.8,Extra,72.2,2,True,1,2,65.0,1989.0,30.6,1.0,1.0,4.0,133.0,9.0,291.0,16.0,473.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615,0.0,0.0,1.0,0.0,0
PSN-00117,BR,25-34,0,36.0,Essential,30.4,1,True,0,1,29.0,721.0,24.862068965517242,3.0,110.0,0.0,0.0,0.0,0.0,3.0,54.0,-0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00118,US,25-34,0,37.3,Essential,33.1,1,True,1,2,108.0,4493.0,41.601851851851855,4.0,0.0,6.0,302.0,16.0,758.0,26.0,1146.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,333.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0278,0.713,0.0,0
PSN-00119,JP,18-24,0,13.2,Essential,10.3,1,True,1,3,79.0,2631.0,33.30379746835443,4.0,1.0,7.0,310.0,19.0,701.0,32.0,1010.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,55.0,1.0,0.0,0.0,0.0,0.0886,0.0,0.038,0.2658,0.0,0
PSN-00120,DE,13-17,1,46.5,Free,46.5,0,False,0,0,108.0,3914.0,36.24074074074074,4.0,0.0,6.0,314.0,16.0,686.0,28.0,1002.0,0.4,22.48,0.0,0.0,7.5,14.98,3.0,7.493333333333333,203.0,0.0,7.0,1.0,0.0,3.0,129.0,0.0,0.0,0.0,0.0,0.0556,0.21,0.0648,0.4722,,0
PSN-00121,UK,18-24,0,24.8,Essential,13.9,1,True,0,1,82.0,2446.0,29.829268292682926,4.0,14.0,4.0,130.0,12.0,363.0,21.0,631.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,36.0,1.0,0.0,0.0,0.0,0.0488,0.0,0.061,0.2317,0.0,0
PSN-00122,JP,18-24,1,73.5,Essential,72.4,1,True,1,2,413.0,27327.0,66.16707021791767,10.0,1.0,23.0,1982.0,63.0,5013.0,107.0,7723.0,1.343,34.96,0.0,9.99,0.0,24.97,6.0,5.826666666666667,99.0,0.0,69.0,3.0,7.0,10.0,4.0,12.0,2.0,1.0,0.0,0.0557,0.08,0.1671,0.6659,0.0,1
PSN-00123,JP,18-24,0,80.8,Free,80.8,0,False,0,0,86.0,2796.0,32.51162790697674,6.0,6.0,5.0,194.0,13.0,467.0,22.0,775.0,0.314,9.99,0.0,0.0,0.0,9.99,2.0,4.995,432.0,0.0,9.0,0.0,0.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0581,0.12,0.1047,0.8372,,0
PSN-00124,JP,18-24,1,32.4,Essential,28.6,1,True,1,3,494.0,42735.0,86.5080971659919,15.0,1.0,23.0,2317.0,66.0,6294.0,123.0,10550.0,0.771,132.42,0.0,29.979999999999997,37.5,64.94,11.0,12.038181818181817,190.0,0.0,155.0,8.0,18.0,15.0,9.0,10.0,1.0,2.0,0.0,0.0466,0.27,0.3138,0.5304,0.0,1
PSN-00125,US,18-24,0,83.7,Essential,78.4,1,True,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
PSN-00126,JP,13-17,0,21.1,Essential,14.7,1,True,1,3,475.0,31585.0,66.49473684210527,6.0,0.0,29.0,2476.0,75.0,5751.0,129.0,8462.0,2.457,77.49000000000001,0.0,39.99,37.5,0.0,5.0,15.498000000000001,113.0,0.0,95.0,5.0,10.0,6.0,1.0,15.0,2.0,1.0,0.0,0.0611,0.16,0.2,0.3305,0.0,1
PSN-00127,US,45+,1,82.5,Essential,78.2,1,True,1,1,370.0,24598.0,66.48108108108109,10.0,0.0,22.0,2068.0,51.0,4081.0,92.0,6316.0,1.2,232.9,0.0,69.97,97.97,64.96000000000001,12.0,19.408333333333335,60.0,0.0,68.0,5.0,6.0,10.0,13.0,11.0,2.0,3.0,1.0,0.0595,0.63,0.1838,0.4595,0.0,1
PSN-00128,IT,18-24,1,34.5,Extra,33.2,2,True,1,1,333.0,25019.0,75.13213213213213,7.0,0.0,17.0,1433.0,47.0,3809.0,81.0,6148.0,1.057,147.46,0.0,59.980000000000004,67.49000000000001,19.99,6.0,24.576666666666668,316.0,0.0,93.0,4.0,6.0,7.0,19.0,13.0,0.0,2.0,0.0,0.0511,0.44,0.2793,0.4264,0.0,1
PSN-00129,NL,25-34,0,51.5,Free,51.5,0,False,0,0,106.0,4182.0,39.45283018867924,3.0,2.0,5.0,217.0,16.0,724.0,27.0,1119.0,0.486,47.49,0.0,0.0,47.49,0.0,2.0,23.745,608.0,0.0,15.0,2.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0472,0.45,0.1415,0.6792,,0
PSN-00130,US,35-44,0,37.5,Essential,25.7,1,True,1,3,399.0,35976.0,90.16541353383458,10.0,1.0,21.0,2204.0,57.0,5562.0,100.0,8836.0,1.429,59.97,0.0,49.980000000000004,0.0,9.99,3.0,19.99,538.0,0.0,84.0,2.0,8.0,10.0,3.0,12.0,0.0,2.0,0.0,0.0526,0.15,0.2105,0.5865,0.0,1
PSN-00131,US,18-24,1,39.1,Essential,36.1,1,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PSN-00132,US,25-34,0,52.0,Essential,43.2,1,True,1,2,156.0,5992.0,38.41025641025641,4.0,8.0,7.0,232.0,22.0,877.0,40.0,1552.0,0.343,29.979999999999997,0.0,9.99,0.0,19.99,2.0,14.989999999999998,620.0,0.0,12.0,1.0,0.0,4.0,59.0,2.0,0.0,1.0,0.0,0.0449,0.19,0.0769,0.4808,0.0,1
PSN-00133,JP,35-44,0,49.3,Essential,49.1,1,True,1,2,83.0,2020.0,24.337349397590362,2.0,7.0,4.0,96.0,11.0,277.0,20.0,496.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,334.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0602,0.0,0.0,0
PSN-00134,ES,25-34,0,47.8,Essential,39.2,1,True,1,2,106.0,4256.0,40.15094339622642,4.0,2.0,6.0,326.0,16.0,696.0,28.0,1152.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0566,0.0,0.066,0.4717,0.0,0
PSN-00135,JP,18-24,1,35.3,Extra,33.6,2,True,0,3,775.0,76074.0,98.16,6.0,0.0,40.0,4987.0,111.0,12447.0,204.0,21373.0,2.429,24.979999999999997,0.0,0.0,0.0,24.979999999999997,3.0,8.326666666666666,142.0,0.0,300.0,15.0,30.0,6.0,1.0,48.0,1.0,0.0,0.0,0.0516,0.03,0.3871,0.3381,0.0,0
PSN-00136,US,35-44,1,5.0,Essential,2.5,1,True,1,1,44.0,2209.0,50.20454545454545,3.0,4.0,9.0,437.0,28.0,1588.0,44.0,2209.0,0.4,144.96,0.0,19.99,124.97,0.0,6.0,24.16,1.0,20.0,3.0,0.0,1.0,2.0,21.0,2.0,0.0,1.0,0.0,0.2045,3.29,0.0682,0.3409,0.0,1
PSN-00137,US,25-34,1,51.6,Essential,49.7,1,True,0,3,90.0,3714.0,41.266666666666666,4.0,10.0,5.0,255.0,13.0,593.0,23.0,973.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,348.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0667,0.2,0.0,0
PSN-00138,US,25-34,0,58.6,Essential,49.3,1,True,1,1,36.0,1064.0,29.555555555555557,2.0,15.0,2.0,53.0,6.0,183.0,10.0,322.0,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,70.0,1.0,0.0,0.0,0.0,0.0556,0.0,0.0833,0.4444,0.0,0
PSN-00139,AU,13-17,1,80.9,Essential,75.9,1,True,1,2,519.0,39616.0,76.33140655105973,8.0,1.0,27.0,2223.0,68.0,5211.0,125.0,9069.0,1.629,122.42999999999999,0.0,69.97,7.5,44.96,9.0,13.603333333333332,15.0,4.99,47.0,3.0,4.0,8.0,1.0,5.0,1.0,3.0,0.0,0.052,0.24,0.0906,0.3776,0.0,1
PSN-00140,DE,13-17,0,27.9,Essential,18.1,1,True,1,3,135.0,5917.0,43.82962962962963,2.0,0.0,8.0,537.0,20.0,1089.0,36.0,1783.0,0.686,9.99,0.0,0.0,0.0,9.99,1.0,9.99,26.0,9.99,4.0,0.0,0.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0593,0.07,0.0296,0.4296,0.0,0
PSN-00141,JP,35-44,0,67.7,Essential,58.7,1,True,1,1,188.0,7778.0,41.37234042553192,5.0,2.0,11.0,544.0,31.0,1484.0,50.0,2052.0,1.086,30.0,0.0,0.0,30.0,0.0,1.0,30.0,199.0,0.0,17.0,0.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0585,0.16,0.0904,0.0,0.0,0
PSN-00142,UK,18-24,1,7.7,Free,7.7,0,False,0,0,99.0,4616.0,46.62626262626262,3.0,1.0,15.0,852.0,44.0,2392.0,76.0,3750.0,1.143,59.99,0.0,0.0,59.99,0.0,2.0,29.995,47.0,25.0,11.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.1515,0.61,0.1111,0.6869,,0
PSN-00143,IT,18-24,0,12.6,Essential,12.5,1,True,0,1,58.0,2596.0,44.758620689655174,2.0,19.0,5.0,238.0,16.0,863.0,28.0,1323.0,0.343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,235.0,0.0,7.0,1.0,2.0,2.0,55.0,1.0,1.0,0.0,0.0,0.0862,0.0,0.1207,0.5172,0.0,0
