player_id,dlc_propensity,propensity_tier,churn_probability,risk_tier,churn_flag,propensity_flag,action_quadrant
PSN-00322,0.7595686060559904,Very High,1.4475863444104504e-05,Low Risk,0,1,Upsell
PSN-00323,0.13329053325347456,Low,0.0,Low Risk,0,0,Monitor
PSN-00324,0.014165761882294852,Low,0.0001007522285752,Low Risk,0,0,Monitor
PSN-00325,0.06963254499059902,Low,1.7207089529117935e-05,Low Risk,0,0,Monitor
PSN-00326,0.07686451238280155,Low,0.0,Low Risk,0,0,Monitor
PSN-00327,0.13874215502345483,Low,2.9956596511555065e-05,Low Risk,0,0,Monitor
PSN-00328,0.1554574530133252,Medium,7.127857061021465e-06,Low Risk,0,0,Monitor
PSN-00329,0.7482493326319805,Very High,1.5720633076701934e-05,Low Risk,0,1,Upsell
PSN-00330,0.055278184974002026,Low,0.0,Low Risk,0,0,Monitor
PSN-00331,0.9415684641499237,Very High,0.0,Low Risk,0,1,Upsell
PSN-00332,0.01643359805331591,Low,3.6475072900265894e-05,Low Risk,0,0,Monitor
PSN-00333,0.012462372571524579,Low,0.9515057313847216,Critical,1,0,Retain
PSN-00334,0.733713804517595,Very High,1.5964919835137703e-05,Low Risk,0,1,Upsell
PSN-00335,0.052443888239812976,Low,5.2461216830108645e-06,Low Risk,0,0,Monitor
PSN-00336,0.859091567858443,Very High,1.49721505247624e-05,Low Risk,0,1,Upsell
PSN-00337,0.04460295350267103,Low,1.2660708195023813e-05,Low Risk,0,0,Monitor
PSN-00338,0.6886527948038131,Very High,9.57273635005723e-06,Low Risk,0,1,Upsell
PSN-00339,0.24129145309857095,Medium,1.163877433718164e-05,Low Risk,0,0,Monitor
PSN-00340,0.9418382752125493,Very High,0.000634320207735,Low Risk,0,1,Upsell
PSN-00341,0.14552532496366283,Low,1.7911094395761405e-05,Low Risk,0,0,Monitor
PSN-00342,0.045284934218304804,Low,0.9994670103212816,Critical,1,0,Retain
PSN-00343,0.11125052437795264,Low,1.4578814486350604e-05,Low Risk,0,0,Monitor
PSN-00344,0.01003394583030424,Low,0.8670550456465617,Critical,1,0,Retain
PSN-00345,0.019179773016406144,Low,2.138977500645024e-05,Low Risk,0,0,Monitor
PSN-00346,0.10266818618940383,Low,0.0,Low Risk,0,0,Monitor
PSN-00347,0.7493410710881181,Very High,9.170652378134558e-06,Low Risk,0,1,Upsell
PSN-00348,0.21620199755551006,Medium,0.0,Low Risk,0,0,Monitor
PSN-00349,0.44421571629279055,High,0.0,Low Risk,0,1,Upsell
PSN-00350,0.04779960530916819,Low,0.9999520968446346,Critical,1,0,Retain
PSN-00351,0.8475017060737075,Very High,1.0612864439833951e-05,Low Risk,0,1,Upsell
PSN-00352,0.08413740921828732,Low,0.0,Low Risk,0,0,Monitor
PSN-00353,0.5120574762692041,High,0.9999499531267472,Critical,1,1,Retain + Upsell
PSN-00354,0.12899022263381937,Low,2.997663290768319e-05,Low Risk,0,0,Monitor
PSN-00355,0.13113627232937858,Low,0.9995689926105096,Critical,1,0,Retain
PSN-00356,0.035429299572364875,Low,2.0653023696128275e-05,Low Risk,0,0,Monitor
PSN-00357,0.0534575751626073,Low,0.0,Low Risk,0,0,Monitor
PSN-00358,0.06102733936799791,Low,2.0446007019136293e-05,Low Risk,0,0,Monitor
PSN-00359,0.07240525602959619,Low,0.0,Low Risk,0,0,Monitor
PSN-00360,0.0958545505035303,Low,8.610984611541619e-06,Low Risk,0,0,Monitor
PSN-00361,0.7696505382184433,Very High,7.148198104411708e-06,Low Risk,0,1,Upsell
PSN-00362,0.45590516111910806,High,0.999956696051862,Critical,1,1,Retain + Upsell
PSN-00363,0.697501022433239,Very High,1.57672551255873e-05,Low Risk,0,1,Upsell
PSN-00364,0.5138286014024108,High,8.911137796122907e-06,Low Risk,0,1,Upsell
PSN-00365,0.11578875935322626,Low,0.999905101387429,Critical,1,0,Retain
PSN-00366,0.049127562429922576,Low,0.9998000068580588,Critical,1,0,Retain
PSN-00367,0.08019580452404577,Low,0.99997225637566,Critical,1,0,Retain
PSN-00368,0.1206369007665867,Low,0.0,Low Risk,0,0,Monitor
PSN-00369,0.02611873167836862,Low,0.0001327150887002,Low Risk,0,0,Monitor
PSN-00370,0.01295935309505469,Low,0.4941787795828462,High Risk,1,0,Retain
PSN-00371,0.4685736755091941,High,0.0,Low Risk,0,1,Upsell
PSN-00372,0.05410936819593796,Low,0.0,Low Risk,0,0,Monitor
PSN-00373,0.7468906431395819,Very High,1.0693986895980208e-05,Low Risk,0,1,Upsell
PSN-00374,0.9031049327103333,Very High,9.412447530813612e-06,Low Risk,0,1,Upsell
PSN-00375,0.6740492310827678,Very High,1.8142743859925896e-05,Low Risk,0,1,Upsell
PSN-00376,0.149356944058497,Low,1.3487543045553796e-05,Low Risk,0,0,Monitor
PSN-00377,0.13462230727454852,Low,0.0,Low Risk,0,0,Monitor
PSN-00378,0.08955586859334015,Low,0.0,Low Risk,0,0,Monitor
PSN-00379,0.05869238636809593,Low,0.0,Low Risk,0,0,Monitor
PSN-00380,0.06992346212296778,Low,6.977589812407047e-06,Low Risk,0,0,Monitor
PSN-00381,0.17718894751152095,Medium,1.6525394241696382e-05,Low Risk,0,0,Monitor
PSN-00382,0.029689500916455485,Low,0.9998837068398356,Critical,1,0,Retain
PSN-00383,0.2428139721393407,Medium,1.5874359342986987e-05,Low Risk,0,0,Monitor
PSN-00384,0.08253014735930836,Low,1.6211034228896218e-05,Low Risk,0,0,Monitor
PSN-00385,0.27874514349350005,Medium,1.452150433257459e-05,Low Risk,0,0,Monitor
PSN-00386,0.010341332322521709,Low,0.9819334272099772,Critical,1,0,Retain
PSN-00387,0.09061061464651125,Low,0.9997454327188052,Critical,1,0,Retain
PSN-00388,0.9196739834310192,Very High,2.774623680742123e-05,Low Risk,0,1,Upsell
PSN-00389,0.013033490816154621,Low,0.752767472651857,Critical,1,0,Retain
PSN-00390,0.25699451230715326,Medium,0.0,Low Risk,0,0,Monitor
PSN-00391,0.5840425294560355,High,1.034002812776062e-05,Low Risk,0,1,Upsell
PSN-00392,0.22493267733698719,Medium,1.694446878933506e-05,Low Risk,0,0,Monitor
PSN-00393,0.05673375284116754,Low,0.0,Low Risk,0,0,Monitor
PSN-00394,0.9611649323662297,Very High,1.2591242429278814e-06,Low Risk,0,1,Upsell
PSN-00395,0.05851650771119586,Low,0.0,Low Risk,0,0,Monitor
PSN-00396,0.022467497993409587,Low,1.2089283741899433e-05,Low Risk,0,0,Monitor
PSN-00397,0.6910408019966701,Very High,1.578938676058158e-05,Low Risk,0,1,Upsell
PSN-00398,0.3985742382848715,Medium,0.0,Low Risk,0,0,Monitor
PSN-00399,0.12142363037748409,Low,0.0,Low Risk,0,0,Monitor
PSN-00400,0.14762180871025696,Low,6.429895358163367e-06,Low Risk,0,0,Monitor
PSN-00401,0.013249395521645802,Low,0.0008884990997104,Low Risk,0,0,Monitor
PSN-00402,0.06523479237485502,Low,0.0,Low Risk,0,0,Monitor
PSN-00403,0.3635597397525598,Medium,0.0,Low Risk,0,0,Monitor
PSN-00404,0.08787406474432435,Low,7.230938623489851e-06,Low Risk,0,0,Monitor
PSN-00405,0.0226791566735135,Low,0.0002937953587399,Low Risk,0,0,Monitor
PSN-00406,0.21898247468978474,Medium,1.0751717559950924e-06,Low Risk,0,0,Monitor
PSN-00407,0.012060751534484326,Low,0.9918928490016592,Critical,1,0,Retain
PSN-00408,0.409877530755367,High,2.0673789144367176e-05,Low Risk,0,1,Upsell
PSN-00409,0.078085654857715,Low,0.997948135764451,Critical,1,0,Retain
PSN-00410,0.3085408592246475,Medium,0.0,Low Risk,0,0,Monitor
PSN-00411,0.3882749296970448,Medium,1.3223524829737024e-05,Low Risk,0,0,Monitor
PSN-00412,0.7673840899401109,Very High,6.898251171835061e-06,Low Risk,0,1,Upsell
PSN-00413,0.020082423824822393,Low,0.999856571540973,Critical,1,0,Retain
PSN-00414,0.9833664807670506,Very High,1.3338183851259847e-05,Low Risk,0,1,Upsell
PSN-00415,0.7870057456532189,Very High,6.273652194990929e-06,Low Risk,0,1,Upsell
PSN-00416,0.863151339777576,Very High,0.0,Low Risk,0,1,Upsell
PSN-00417,0.062393415861246304,Low,0.0,Low Risk,0,0,Monitor
PSN-00418,0.8041003811609677,Very High,9.457915329280937e-06,Low Risk,0,1,Upsell
PSN-00419,0.01427240356132277,Low,0.9409345803914833,Critical,1,0,Retain
PSN-00420,0.08707982147039733,Low,9.062959371774132e-06,Low Risk,0,0,Monitor
PSN-00421,0.9634527937093466,Very High,7.950566863744745e-06,Low Risk,0,1,Upsell
PSN-00422,0.9193182702680557,Very High,8.527090699433974e-06,Low Risk,0,1,Upsell
PSN-00423,0.8051927566841478,Very High,0.0,Low Risk,0,1,Upsell
PSN-00424,0.19190454691495865,Medium,3.60499426271509e-05,Low Risk,0,0,Monitor
PSN-00425,0.24957521379957323,Medium,0.0,Low Risk,0,0,Monitor
PSN-00426,0.6785906930954838,Very High,0.0,Low Risk,0,1,Upsell
PSN-00427,0.009641627846762691,Low,0.6533368693095829,Critical,1,0,Retain
PSN-00428,0.979030360986622,Very High,6.873114504524882e-06,Low Risk,0,1,Upsell
PSN-00429,0.04396492874937426,Low,0.0,Low Risk,0,0,Monitor
PSN-00430,0.012247280174547192,Low,0.9058562959007478,Critical,1,0,Retain
PSN-00431,0.04507279306775167,Low,9.534678433972687e-06,Low Risk,0,0,Monitor
PSN-00432,0.02087723078614913,Low,2.0234986907515464e-05,Low Risk,0,0,Monitor
PSN-00433,0.014613430543322816,Low,0.9764567962533862,Critical,1,0,Retain
PSN-00434,0.974530772278269,Very High,1.376277668749602e-05,Low Risk,0,1,Upsell
PSN-00435,0.9410196084434373,Very High,1.2197105597297628e-05,Low Risk,0,1,Upsell
PSN-00436,0.7545976729039647,Very High,8.479796552610131e-06,Low Risk,0,1,Upsell
PSN-00437,0.13818412170445796,Low,1.4003063344919052e-05,Low Risk,0,0,Monitor
PSN-00438,0.07395154555047559,Low,4.5912788690142136e-05,Low Risk,0,0,Monitor
PSN-00439,0.1280600903001919,Low,1.1210008047286376e-05,Low Risk,0,0,Monitor
PSN-00440,0.017954269918773334,Low,0.9998190856322382,Critical,1,0,Retain
PSN-00441,0.896711714195313,Very High,1.1449036440002214e-06,Low Risk,0,1,Upsell
PSN-00442,0.07973034752684517,Low,1.0169687566219383e-05,Low Risk,0,0,Monitor
PSN-00443,0.45606614221541836,High,1.5478931544803487e-05,Low Risk,0,1,Upsell
PSN-00444,0.8489991748321949,Very High,2.170404696223771e-05,Low Risk,0,1,Upsell
PSN-00445,0.027864508074638764,Low,0.0,Low Risk,0,0,Monitor
PSN-00446,0.2927333899986116,Medium,0.9999757791654968,Critical,1,0,Retain
PSN-00447,0.16718879221691862,Medium,0.0,Low Risk,0,0,Monitor
PSN-00448,0.9176147105093659,Very High,1.275920287239213e-05,Low Risk,0,1,Upsell
PSN-00449,0.14670384298336822,Low,9.663239177258432e-06,Low Risk,0,0,Monitor
PSN-00450,0.9859524875876842,Very High,1.0409513486748222e-05,Low Risk,0,1,Upsell
PSN-00451,0.030544634276277783,Low,0.9994657675085392,Critical,1,0,Retain
PSN-00452,0.27399165323157687,Medium,0.9994054611293725,Critical,1,0,Retain
PSN-00453,0.6709229848997215,Very High,1.428810328351586e-05,Low Risk,0,1,Upsell
PSN-00454,0.3449954967987632,Medium,2.1353392284507924e-05,Low Risk,0,0,Monitor
PSN-00455,0.8136739246270809,Very High,9.100599236067694e-06,Low Risk,0,1,Upsell
PSN-00456,0.07743900613079722,Low,7.786468284970481e-06,Low Risk,0,0,Monitor
PSN-00457,0.08499421768726369,Low,6.801172746449295e-06,Low Risk,0,0,Monitor
PSN-00458,0.03220905565185613,Low,1.3692116754224394e-05,Low Risk,0,0,Monitor
PSN-00459,0.2708026389149789,Medium,1.5500243733761087e-05,Low Risk,0,0,Monitor
PSN-00460,0.11919725138334852,Low,0.0,Low Risk,0,0,Monitor
PSN-00461,0.17654326992726566,Medium,5.6554285815611885e-06,Low Risk,0,0,Monitor
PSN-00462,0.07913937557086008,Low,0.0,Low Risk,0,0,Monitor
PSN-00463,0.78906358649547,Very High,1.016655479377442e-05,Low Risk,0,1,Upsell
PSN-00464,0.11145267854542208,Low,1.0645734573620458e-05,Low Risk,0,0,Monitor
PSN-00465,0.10712941804949795,Low,1.0088569850428032e-05,Low Risk,0,0,Monitor
PSN-00466,0.15592595280659408,Medium,8.23463000587385e-06,Low Risk,0,0,Monitor
PSN-00467,0.12492793868937796,Low,1.9692826745078644e-05,Low Risk,0,0,Monitor
PSN-00468,0.4414265015912021,High,7.540958442210907e-06,Low Risk,0,1,Upsell
PSN-00469,0.08689419058215284,Low,1.2980874000661824e-05,Low Risk,0,0,Monitor
PSN-00470,0.0818316741751022,Low,2.714735086856908e-05,Low Risk,0,0,Monitor
PSN-00471,0.151596315984078,Medium,3.3033316836086806e-05,Low Risk,0,0,Monitor
PSN-00472,0.6162715250061357,High,8.448540296215363e-06,Low Risk,0,1,Upsell
PSN-00473,0.7275778957837592,Very High,1.031762480942976e-05,Low Risk,0,1,Upsell
PSN-00474,0.5144530887734882,High,0.0,Low Risk,0,1,Upsell
PSN-00475,0.19262853335783336,Medium,0.9999798401788472,Critical,1,0,Retain
PSN-00476,0.26009188258926424,Medium,1.189941327201622e-05,Low Risk,0,0,Monitor
PSN-00477,0.16916444275464138,Medium,1.049954574597465e-05,Low Risk,0,0,Monitor
PSN-00478,0.535192826127896,High,1.4730108717271651e-06,Low Risk,0,1,Upsell
PSN-00479,0.07466896470484306,Low,1.745834108593452e-05,Low Risk,0,0,Monitor
PSN-00480,0.22854202869332715,Medium,6.29807799625197e-06,Low Risk,0,0,Monitor
PSN-00481,0.9433155642837063,Very High,0.0,Low Risk,0,1,Upsell
PSN-00482,0.5725552717998669,High,1.6646582861291685e-05,Low Risk,0,1,Upsell
PSN-00483,0.7716908845629915,Very High,0.0,Low Risk,0,1,Upsell
PSN-00484,0.8579035858094739,Very High,1.4746462616557887e-05,Low Risk,0,1,Upsell
PSN-00485,0.13888450787597467,Low,4.5510927705963385e-06,Low Risk,0,0,Monitor
PSN-00486,0.11432363155540153,Low,0.0,Low Risk,0,0,Monitor
PSN-00487,0.23188871897638055,Medium,1.357843134974394e-05,Low Risk,0,0,Monitor
PSN-00488,0.2186881298613392,Medium,0.0,Low Risk,0,0,Monitor
PSN-00489,0.10988569500198392,Low,1.4723907257623654e-05,Low Risk,0,0,Monitor
PSN-00490,0.02732017002232424,Low,1.6592015883601e-05,Low Risk,0,0,Monitor
PSN-00491,0.15991632844810413,Medium,0.0,Low Risk,0,0,Monitor
PSN-00492,0.5315811402885363,High,0.999796528274557,Critical,1,1,Retain + Upsell
PSN-00493,0.44228641553439324,High,5.020406319270469e-06,Low Risk,0,1,Upsell
PSN-00494,0.026225374623851775,Low,0.9999751116248412,Critical,1,0,Retain
PSN-00495,0.013125335504212021,Low,0.996700371363928,Critical,1,0,Retain
PSN-00496,0.07829846628781381,Low,0.0,Low Risk,0,0,Monitor
PSN-00497,0.436058534854651,High,1.3785468133214357e-05,Low Risk,0,1,Upsell
PSN-00498,0.08101466283173984,Low,1.5923825808345625e-05,Low Risk,0,0,Monitor
PSN-00499,0.15467240913554703,Medium,1.9408045888388963e-05,Low Risk,0,0,Monitor
PSN-00500,0.277150836155484,Medium,0.0,Low Risk,0,0,Monitor
PSN-00501,0.018397056882487068,Low,0.9996360421959916,Critical,1,0,Retain
PSN-00502,0.013675698924651427,Low,0.0,Low Risk,0,0,Monitor
PSN-00503,0.11571113754127517,Low,0.0,Low Risk,0,0,Monitor
PSN-00504,0.088069065159199,Low,1.0556051265504446e-05,Low Risk,0,0,Monitor
PSN-00505,0.05446193885911862,Low,2.371472004922793e-05,Low Risk,0,0,Monitor
PSN-00506,0.18872285034468128,Medium,1.1117949228144069e-05,Low Risk,0,0,Monitor
PSN-00507,0.015120629685801235,Low,1.473433086826994e-05,Low Risk,0,0,Monitor
PSN-00508,0.15978105627596892,Medium,2.8434390597824784e-05,Low Risk,0,0,Monitor
PSN-00509,0.27773302906275227,Medium,6.358937198509389e-06,Low Risk,0,0,Monitor
PSN-00510,0.9615910041128721,Very High,1.5040843598589118e-05,Low Risk,0,1,Upsell
PSN-00511,0.013346075020603964,Low,3.311423907972698e-05,Low Risk,0,0,Monitor
PSN-00512,0.9783488596435738,Very High,3.0631456989195473e-05,Low Risk,0,1,Upsell
PSN-00513,0.7225471154577798,Very High,1.475605183935236e-05,Low Risk,0,1,Upsell
PSN-00514,0.10710549989835398,Low,2.647383206190911e-05,Low Risk,0,0,Monitor
PSN-00515,0.38666497785807885,Medium,7.216918614578491e-06,Low Risk,0,0,Monitor
PSN-00516,0.3415960012804973,Medium,1.355470761123158e-05,Low Risk,0,0,Monitor
PSN-00517,0.051254733425694005,Low,0.0,Low Risk,0,0,Monitor
PSN-00518,0.9344972033675242,Very High,1.8212103639625095e-05,Low Risk,0,1,Upsell
PSN-00519,0.03187123611498919,Low,1.5250647574019117e-05,Low Risk,0,0,Monitor
PSN-00520,0.012006272899633788,Low,0.986408288572697,Critical,1,0,Retain
PSN-00521,0.1547500985185122,Medium,1.0845863077653224e-05,Low Risk,0,0,Monitor
PSN-00522,0.8615751665122443,Very High,2.7265370252489324e-06,Low Risk,0,1,Upsell
PSN-00523,0.2068591701081041,Medium,0.0,Low Risk,0,0,Monitor
PSN-00524,0.5529593560759996,High,2.778101153225216e-05,Low Risk,0,1,Upsell
PSN-00525,0.3375939466259851,Medium,9.450616069474946e-06,Low Risk,0,0,Monitor
PSN-00526,0.07771680931903621,Low,4.236923926365886e-06,Low Risk,0,0,Monitor
PSN-00527,0.33940519461350505,Medium,1.6979447155521328e-05,Low Risk,0,0,Monitor
PSN-00528,0.04098595658919115,Low,0.0,Low Risk,0,0,Monitor
PSN-00529,0.9085580503509532,Very High,1.0132692136254825e-05,Low Risk,0,1,Upsell
PSN-00530,0.03723877261420609,Low,0.0,Low Risk,0,0,Monitor
PSN-00531,0.05074695011030247,Low,0.0,Low Risk,0,0,Monitor
PSN-00532,0.10678926226173847,Low,2.546689482088399e-05,Low Risk,0,0,Monitor
PSN-00533,0.2049836894446975,Medium,0.0,Low Risk,0,0,Monitor
PSN-00534,0.9538394175051595,Very High,9.28901554256489e-06,Low Risk,0,1,Upsell
PSN-00535,0.7881670704134329,Very High,1.780271387682002e-05,Low Risk,0,1,Upsell
PSN-00536,0.1989578987226761,Medium,8.852751637428138e-06,Low Risk,0,0,Monitor
PSN-00537,0.823784430343786,Very High,8.061615146422088e-06,Low Risk,0,1,Upsell
PSN-00538,0.777687970074067,Very High,3.170432970367102e-05,Low Risk,0,1,Upsell
PSN-00539,0.011789423189370513,Low,0.6160993155480439,Critical,1,0,Retain
PSN-00540,0.13430324559467924,Low,0.0,Low Risk,0,0,Monitor
PSN-00541,0.09407768627462827,Low,2.7317410245985657e-05,Low Risk,0,0,Monitor
PSN-00542,0.013487539139003938,Low,0.982945504288668,Critical,1,0,Retain
PSN-00543,0.06585801974419671,Low,2.232526345262833e-05,Low Risk,0,0,Monitor
PSN-00544,0.8902323258944741,Very High,8.670128943605427e-06,Low Risk,0,1,Upsell
PSN-00545,0.21876761533823424,Medium,1.2818647414975714e-06,Low Risk,0,0,Monitor
PSN-00546,0.08169860814714877,Low,1.3853368259364212e-05,Low Risk,0,0,Monitor
PSN-00547,0.21481843384340069,Medium,1.2083830924449985e-05,Low Risk,0,0,Monitor
PSN-00548,0.06433912038591498,Low,5.634121727175213e-06,Low Risk,0,0,Monitor
PSN-00549,0.20030523022642796,Medium,1.039371522713811e-05,Low Risk,0,0,Monitor
PSN-00550,0.16962898001184498,Medium,1.181339588102042e-05,Low Risk,0,0,Monitor
PSN-00551,0.8021218387307477,Very High,4.0452936755992064e-06,Low Risk,0,1,Upsell
PSN-00552,0.7423915310797125,Very High,6.485447655920926e-06,Low Risk,0,1,Upsell
PSN-00553,0.011017438947153511,Low,0.9503251140811892,Critical,1,0,Retain
PSN-00554,0.39624592952883775,Medium,1.34135534739704e-05,Low Risk,0,0,Monitor
PSN-00555,0.9001276825789851,Very High,6.348409152347863e-06,Low Risk,0,1,Upsell
PSN-00556,0.5031562228355614,High,1.6603113561161333e-05,Low Risk,0,1,Upsell
PSN-00557,0.15849342870595376,Medium,0.0,Low Risk,0,0,Monitor
PSN-00558,0.011429702250277438,Low,0.9700136099791532,Critical,1,0,Retain
PSN-00559,0.08793652884061574,Low,1.5272476980058046e-05,Low Risk,0,0,Monitor
PSN-00560,0.5644973227769007,High,7.101255721313459e-07,Low Risk,0,1,Upsell
PSN-00561,0.8643187320845885,Very High,9.072335931426196e-06,Low Risk,0,1,Upsell
PSN-00562,0.011183984199873317,Low,0.0,Low Risk,0,0,Monitor
PSN-00563,0.20244911687401937,Medium,0.999976210184376,Critical,1,0,Retain
PSN-00564,0.1288262066533099,Low,2.0940531986378597e-05,Low Risk,0,0,Monitor
PSN-00565,0.27229391598749014,Medium,0.0,Low Risk,0,0,Monitor
PSN-00566,0.046322908909206796,Low,0.0,Low Risk,0,0,Monitor
PSN-00567,0.976009501356178,Very High,9.591738707755583e-07,Low Risk,0,1,Upsell
PSN-00568,0.23927929340950999,Medium,1.1779917202001177e-05,Low Risk,0,0,Monitor
PSN-00569,0.09216787757093087,Low,0.0,Low Risk,0,0,Monitor
PSN-00570,0.1785711772444268,Medium,0.0,Low Risk,0,0,Monitor
PSN-00571,0.012977220941746286,Low,0.9235785315536984,Critical,1,0,Retain
PSN-00572,0.09308815052199056,Low,1.3916077845931468e-05,Low Risk,0,0,Monitor
PSN-00573,0.06308344742081011,Low,3.370184487163245e-05,Low Risk,0,0,Monitor
PSN-00574,0.013273694114797492,Low,0.656959939377338,Critical,1,0,Retain
PSN-00575,0.09752852354747861,Low,0.0,Low Risk,0,0,Monitor
PSN-00576,0.07885665749356122,Low,0.001522451785753,Low Risk,0,0,Monitor
PSN-00577,0.14805017859392045,Low,0.0,Low Risk,0,0,Monitor
PSN-00578,0.01631458486845801,Low,0.9573591567597748,Critical,1,0,Retain
PSN-00579,0.22863169684646623,Medium,0.9999569219187252,Critical,1,0,Retain
PSN-00580,0.31554050915164994,Medium,8.864283352148228e-06,Low Risk,0,0,Monitor
PSN-00581,0.0625296819052667,Low,0.0,Low Risk,0,0,Monitor
PSN-00582,0.732467481718745,Very High,6.757711846310138e-06,Low Risk,0,1,Upsell
PSN-00583,0.10606920030390371,Low,1.5220433565140495e-05,Low Risk,0,0,Monitor
PSN-00584,0.013077113171504978,Low,0.0,Low Risk,0,0,Monitor
PSN-00585,0.1863512696859553,Medium,1.5652878780425173e-05,Low Risk,0,0,Monitor
PSN-00586,0.8476746988441537,Very High,1.3775345798994327e-05,Low Risk,0,1,Upsell
PSN-00587,0.08202842854965217,Low,0.0,Low Risk,0,0,Monitor
PSN-00588,0.4643852781178261,High,1.3372862609057463e-05,Low Risk,0,1,Upsell
PSN-00589,0.8775023531337761,Very High,4.871894324537445e-06,Low Risk,0,1,Upsell
PSN-00590,0.01011280598798458,Low,0.0,Low Risk,0,0,Monitor
PSN-00591,0.16814645286437296,Medium,1.910088129972594e-05,Low Risk,0,0,Monitor
PSN-00592,0.6753179179018013,Very High,0.0,Low Risk,0,1,Upsell
PSN-00593,0.22273132000918563,Medium,0.0,Low Risk,0,0,Monitor
PSN-00594,0.9877619655667268,Very High,4.82534450794981e-06,Low Risk,0,1,Upsell
PSN-00595,0.21801622182233762,Medium,0.0,Low Risk,0,0,Monitor
PSN-00596,0.038265973127848504,Low,1.2353959984237414e-05,Low Risk,0,0,Monitor
PSN-00597,0.2587226214391874,Medium,1.4724837453179005e-05,Low Risk,0,0,Monitor
PSN-00598,0.1108964438829124,Low,8.93488078812588e-06,Low Risk,0,0,Monitor
PSN-00599,0.21796811942288938,Medium,1.4682424595684429e-05,Low Risk,0,0,Monitor
PSN-00600,0.2979996012029887,Medium,0.0,Low Risk,0,0,Monitor
PSN-00601,0.012548199494938288,Low,0.4074449127518324,High Risk,1,0,Retain
PSN-00602,0.013613660700415644,Low,0.9648552273318238,Critical,1,0,Retain
PSN-00603,0.023291248208502015,Low,8.724996353997763e-05,Low Risk,0,0,Monitor
PSN-00604,0.19939767132114575,Medium,0.0,Low Risk,0,0,Monitor
PSN-00605,0.05862498135470455,Low,1.4379318003142511e-05,Low Risk,0,0,Monitor
PSN-00606,0.00853647074052449,Low,0.5797362540207491,High Risk,1,0,Retain
PSN-00607,0.6125772069418636,High,9.210248026722953e-06,Low Risk,0,1,Upsell
PSN-00608,0.05939747148870826,Low,3.70956191647478e-06,Low Risk,0,0,Monitor
PSN-00609,0.10601924181969644,Low,0.0,Low Risk,0,0,Monitor
